Re,Im
4.817255331299274e-18,1.1008915461415187e-17
4.454835823448085e-18,-4.021518226414109e-17
4.404013699857966e-18,-5.348808257723193e-19
2.6698251500413092e-17,7.904345349238229e-18
2.4160603665186455e-16,-2.5644158017170806e-17
-5.928402673308875e-18,6.3580313430288614e-18
2.141138300921829e-17,-1.8156963154468873e-17
6.576799950699268e-17,-1.059471696937671e-17
1.6254103362504733e-16,-4.9318040346837465e-17
-3.278062238513125e-17,5.056785369908451e-18
-7.803240174446475e-19,-2.3765852614052027e-18
-3.581600771712454e-17,3.488598130309329e-18
-3.452824121030484e-18,-2.042575274835872e-18
-1.2268129938903087e-17,-2.3131571400247516e-18
3.568770052125722e-18,6.2249113696447626e-18
-6.150765749073474e-18,1.2856072124197683e-19
-2.0990608396555406e-17,3.543355104393823e-18
1.1146233549690416e-17,-4.22454112919177e-18
-2.2508623532984417e-18,9.383581856603756e-18
-2.724327040948616e-16,6.326340014491808e-18
2.38116214061168e-16,-7.847132534478737e-18
9.422617567071153e-17,1.5996365990504922e-17
-3.0524810906260854e-16,-5.4814479486750706e-18
2.127540387493683e-18,-1.432586215744724e-17
2.2860157129331376e-16,-1.0030004823454543e-17
4.1349294688206484e-16,2.280057858228392e-18
4.1345906556417467e-16,2.640893893758724e-18
-0.4999999999999986,0.0
0.5000000000000013,0.0
-4.797695051373223e-18,-2.2952036476193025e-18
1.9147826591556746e-17,4.9670623612945895e-18
-7.851000897949277e-18,-3.3984230604880403e-18
4.88524835110563e-18,2.727835679273471e-19
-1.7627096592521105e-17,1.489087684128664e-18
-1.752311590341601e-17,8.23337400272866e-19
-6.929815937152181e-18,1.1623885131867814e-18
-1.648997112699841e-17,-1.6025349945297985e-19
-1.4738677498727248e-17,-7.826759514164903e-20
2.7685100471956475e-18,1.6526687427854972e-19
3.275041770719334e-17,-5.712244421654178e-19
-6.608607623410604e-18,2.485292026333935e-19
4.617014294448237e-18,1.2081169130179116e-18
1.9489006641757265e-17,8.4860138926302055e-19
1.2467650538205804e-17,-3.2094163281528453e-19
-4.23396271403002e-18,-4.438478346997328e-19
-5.268992712675348e-18,-1.6368411619233176e-18
-0.04218406632199223,0.001439531653660962
1.7117013573023246e-17,4.1039926065730634e-18
0.004718070626105144,0.01580036755020576
-0.00014157454413211878,-0.0005640916365398028
-0.0403532505856181,0.001341372872417544
-5.321849786087148e-18,5.416098897622042e-17
-2.283553989631922e-17,-6.415803896665275e-19
0.0025309832066050344,0.008487834643031817
-0.05800508282228486,0.0010237124985134952
-0.004591376119079661,-0.016316624557070825
0.007371916283237698,0.027542104839471716
-0.049276506633676,0.0008285049516280903
6.8750319174877676e-18,2.0619208233954184e-18
-0.0004831458889059605,-0.01188867249600798
-1.972466199478654e-17,-5.5139513298834525e-17
-0.0013423676343370385,-0.005025457362051737
0.01234440150641025,0.04413646398194785
-0.04739179233982627,0.0007385040799322089
-0.0010464160344742248,-0.006891865955064766
0.0019299784158484286,0.013705517122352382
-1.3223819489155187e-17,-3.424595012902591e-17
3.7280538669423275e-16,1.2488775016935488e-16
-3.6885251776588045e-16,-1.276130485619122e-16
-0.08112445496447773,0.001503414726633018
3.683070032475187e-17,5.0587561568684517e-17
0.025493061056036544,0.09049356273124574
-0.0012800401655834242,-0.005459107325415818
-0.06254258227163008,0.0011037933237154163
3.2876747139333347e-17,1.1448694781700156e-16
-2.4731525707372615e-17,-1.1026684828340028e-16
-0.007325111155149487,-0.024890056207405177
0.023123624292861703,0.08220287924530255
-0.10558913025007251,0.0002180571542275164
0.001704487262622916,0.006440555648622879
-0.10943238631522995,0.0001346139885564394
1.168048567152287e-16,7.0509766132255e-17
0.001373646581085676,0.05485728352174482
-1.0296788314715719e-16,6.489003245646804e-17
-0.007206107207570807,-0.02876828037604184
-0.004581056597675985,-0.017421239922832774
-0.0465683870684197,0.0007581352573862706
0.00031972848369264277,0.0024222506968268583
-3.62351117149181e-18,-1.4468351623728097e-17
-7.609396004189803e-18,-2.9095242985869274e-17
-0.0001063965524204826,-0.0007926981687195032
-0.04660132303141643,0.0007459100543227777
-6.732879769758273e-18,-3.9014875892193834e-17
0.00015883255882285938,0.0011423282702360312
0.0001588325588228549,0.0011423282702360314
-4.797695051373223e-18,2.2952036476193025e-18
-4.797695051373223e-18,2.2952036476193025e-18
0.8785219498311202,0.0
-0.0030838088657008217,-0.024386436710030757
-0.007914910573276509,-0.06333931623550912
4.834813852477452e-17,1.3471570214676104e-16
8.235004533748597e-17,2.695595651083369e-18
-7.901148727671588e-17,-7.967094873516793e-18
-0.11709058445519031,0.0001902089022365566
-8.82967743541699e-18,4.3480070135498354e-18
-7.907955670844294e-18,-4.631323710281639e-18
2.0403259681788796e-17,3.189317137913025e-17
0.00023755908069208036,0.001990760138409214
-0.11752841648079913,0.00015874423375980724
-9.083405628856169e-18,-6.784973654531359e-17
-0.00035614413607236954,-0.00286901378947642
-0.000356144136072497,-0.0028690137894758347
0.0003561602350547836,0.00304834660564973
0.0003561602350550375,0.0030483466056494936
-0.0007818906380116981,0.008504896996393207
4.813401572505907e-18,-6.896967717795913e-18
0.0032916587871488533,-0.0005460378816757737
-0.00011683406020888524,1.4100883805916361e-05
-0.0007551191933891174,0.008134873153071993
-7.768845150388253e-17,9.227054248431253e-18
2.5910630403248792e-17,1.7206693581464457e-17
0.001768163964439472,-0.0002926191358013134
-0.0012669934065851797,0.011670373477461173
-0.0033920799509975165,0.0005074986928648483
0.005716155110778377,-0.000780718678452244
-0.001084599598674073,0.009913176574323819
-4.7429704702307386e-17,-3.580149179471268e-17
-0.002398888429314657,-0.00020481220243904276
1.3869150086668558e-17,4.477723797805055e-17
-0.0010429258860700002,0.00014190228905628733
0.00917366436782896,-0.0013576736447596218
-0.001054822218462643,0.00953253981512945
-0.001410090133430592,3.511054925304792e-05
0.0028003446709836586,-3.951414491931341e-05
-1.984478728469454e-17,-2.3478891812344048e-17
5.826999897317551e-17,2.320655595217213e-16
-7.81702017999834e-17,-2.3246990096961944e-16
-0.0017575964140667066,0.01632371138269901
1.5527854612987236e-16,1.541833841925455e-17
0.018813532689501613,-0.0028204277931050273
-0.0011283978817986666,0.0001183816738528068
-0.0013661050982677263,0.012583298873841913
2.9961993781506063e-16,-3.7538596631264237e-17
-6.86948383952353e-17,1.4767929088698238e-17
-0.005182574319049947,0.0008386468455590521
0.017089047336644708,-0.0025552339051381472
-0.00263668258216827,0.02120230844268048
0.0013361962544580597,-0.00017867366255527363
-0.002750997461161816,0.02197171491479111
2.005873282371752e-16,1.101611290308118e-16
0.011047343403410856,0.001116835771338262
1.0464687742468193e-16,-1.3803817096683237e-16
-0.0059580978204250585,0.0007163055313083093
-0.0036135669540989473,0.0004773856065203552
-0.0010299785620295162,0.009367741469165258
0.0004943777477753182,-2.694151393484356e-06
7.710201531078352e-18,4.613240187717524e-19
-4.2667505631095545e-17,1.533985611160071e-17
-0.00016183327215034608,1.2356401097674078e-06
-0.00103326884661103,0.009374042941624326
-1.3391933268495198e-16,2.041355888138786e-18
0.0002333518300453987,-2.886431708838439e-06
0.00023335183004539157,-2.8864317087600785e-06
1.9147826591556746e-17,-4.9670623612945895e-18
1.9147826591556746e-17,-4.9670623612945895e-18
-0.0030838088657008217,0.024386436710030757
0.01647713571465781,0.0
-0.01291614654540302,-1.90147865438623e-05
-8.520570554182008e-17,5.040874515778973e-17
6.88316698660298e-17,-2.6289917930407533e-17
2.5177610902141118e-17,-1.1347049827731924e-17
0.009720518601171999,-0.07788514788443915
-8.723229251661225e-17,-4.303810574561905e-18
-3.228627081940033e-17,-1.1886637060785614e-18
2.3356384647139035e-16,2.096749816209498e-17
-0.0013439001242645824,-9.433026552709158e-06
0.009778264192844433,-0.07817367471688663
-4.184267952697176e-16,-1.3810126576783952e-17
0.0019379408483103475,4.428851433494813e-06
0.0019379408483100782,4.428851433346278e-06
-0.00205720451822061,-1.949956889312068e-05
-0.0020572045182206656,-1.9499568893054705e-05
0.0010917152052120108,-0.012069852473252866
-2.646214005487005e-18,4.649829358274641e-18
-0.004669634255342405,0.0007816891889865436
0.00016575491946543256,-2.025283634482911e-05
0.0010545002178229878,-0.011544742708908541
1.3022520805205405e-16,-3.864364552805827e-18
-5.833049838091148e-17,-2.776507664554185e-17
-0.0025083656352850024,0.00041891229525016586
0.0017734503397294466,-0.016562591468326403
0.00481220968181337,-0.0007272128979845731
-0.008109438812734394,0.0011197596059646284
0.0015183091877891263,-0.014068795508074381
1.171127509393386e-16,5.214556749719412e-17
0.0034043857355840774,0.0002856117726349021
-1.3768256665125763e-16,-1.6476319809423256e-17
0.001479587233607451,-0.00020353415845104927
-0.01301434582041857,0.0019456657599792437
0.0014768510290719345,-0.013528620023439991
0.002000806468675854,-5.276655988596516e-05
-0.003973530908515289,6.191934600466509e-05
2.5604215106992044e-17,1.0667201162530802e-17
-4.09361227156123e-17,-3.0346553586833587e-16
2.4904449413333754e-17,3.066309993557239e-16
0.0024598820638387486,-0.02316657712787756
-2.7976684714120514e-16,3.341124729747974e-17
-0.0266900029492166,0.004041411803391759
0.001600918820904644,-0.0001703375893615093
0.0019121800776839596,-0.01785821498976029
9.976159395153648e-17,-3.682875757482235e-17
-1.0042893926857185e-16,-1.2611700077462701e-17
0.007352181070656505,-0.001200843475147496
-0.02424355879345842,0.0036615064374754306
0.003697090340098048,-0.030091010974338767
-0.0018956531509197443,0.00025632437786192246
0.003857692797232192,-0.031183016777627918
2.495236663224136e-16,-1.602267192939439e-16
-0.01567821494582918,-0.0015616822033656887
1.2831395808616269e-16,-5.290607302418922e-17
0.008452883540252426,-0.001028864501475396
0.005126556662374454,-0.0006849459219470503
0.0014419428107367656,-0.013294723723920652
-0.0007015030432331984,4.855669334193221e-06
-7.644940869052915e-18,6.764047880321222e-19
-5.223318579179059e-17,2.0950243172258715e-17
0.0002296344609419515,-2.0914051166220868e-06
0.0014465984720897734,-0.013303672216453278
8.942457680078953e-17,6.246377398388123e-18
-0.00033111391446326755,4.583234073893264e-06
-0.00033111391446327156,4.583234073937662e-06
-7.851000897949277e-18,3.3984230604880403e-18
-7.851000897949277e-18,3.3984230604880403e-18
-0.007914910573276509,0.06333931623550912
-0.01291614654540302,1.90147865438623e-05
0.01832770281173679,0.0
1.9957565152671483e-16,-6.8999914838940786e-18
-7.233972582879695e-18,6.7137566200305694e-18
-1.2352669734201804e-17,1.1662229102355441e-17
-0.0075298689915939505,0.06106406081713388
-1.1261328706894418e-16,5.6406683407893576e-18
-1.0538017669025353e-16,9.562332583037151e-18
-4.165502274964182e-17,-5.060685999878044e-18
0.0010534713444725619,5.843514369823039e-06
-0.007574801816150414,0.0612902987346232
3.4744216722188865e-16,-2.793956271740444e-17
-0.0015191239934076502,-1.2352973799583701e-06
-0.0015191239934071814,-1.2352973798251488e-06
0.0016126301483153508,1.2911345047340959e-05
0.0016126301483154325,1.2911345047389368e-05
4.218602203576628e-17,6.977015814592104e-17
-4.429901802570014e-18,-1.474541193345205e-18
1.755876593561892e-18,1.972051045031711e-17
1.18650846314916e-19,-1.749365078422362e-18
-7.187332326129146e-17,-3.070349380407222e-17
-2.4679614400490194e-17,-9.55526078420361e-18
1.6072548960477336e-17,3.528847941615345e-18
-1.2534108956806926e-17,2.875386842153457e-17
6.46506763137153e-17,-7.318346988975588e-17
5.036443798777457e-17,-2.6113013340492536e-17
-1.1161176544625371e-16,-2.2359010157612055e-17
-1.0216373171207558e-16,-1.6641212752357683e-17
-3.5828820340219214e-17,-7.475311650030453e-18
2.6695917399066184e-17,-3.5243156045450813e-17
3.063264568605946e-17,3.003805462418815e-17
-1.8169522853893227e-17,-2.034615405062506e-18
-1.850033826953854e-17,4.1375465000802096e-17
-7.806923247902474e-17,-6.251913628472185e-17
1.0559241606598201e-16,1.0136148229311552e-17
-5.417234309459794e-18,4.0932409054868675e-17
7.145566258543237e-18,-1.504006045183275e-17
-3.947847433999294e-17,3.3688704717308635e-17
2.3027818290357054e-17,-3.7477034304676734e-17
-1.2684159797043919e-17,2.0310214188211138e-17
-2.841000736630772e-16,-5.797064287440829e-18
-6.093120985540851e-16,7.98472653575303e-17
2.4660966677567653e-17,-1.4932798951991894e-18
4.0229151805024285e-17,8.66800617309314e-17
-1.3513591538724e-16,1.968991026597091e-17
-3.024694267622759e-17,3.2054479454508384e-17
1.4628501587543515e-16,-1.2533011654165725e-16
2.289380552959732e-16,-1.0049455384796425e-17
-1.1429107898820772e-16,1.9812258719162153e-17
-1.540269211790193e-17,1.493930263050908e-17
1.0250366770584548e-16,-4.1748203221510886e-17
5.459807671025053e-16,-1.6206815176045772e-16
3.981429121614458e-16,2.498729838365711e-16
6.358731211472965e-16,-9.18032779259583e-17
-9.333867485507298e-16,1.3449712313544426e-16
3.092182056426742e-16,-6.63773961221702e-17
1.568845528982006e-17,-3.0521983038137343e-18
-2.1693058201289344e-17,-3.9409556235768175e-18
8.094035829986662e-18,-1.5259845384029892e-19
-5.594372937844768e-17,2.0470749424774587e-18
2.1117876338903483e-17,6.204087816558404e-19
2.9023484321476906e-17,-9.850237559185864e-17
-5.1303479314968664e-17,8.028801306667797e-19
-2.5841583540877137e-17,3.1618461023953475e-17
-2.0491299929545342e-17,-3.2325750230168166e-17
4.88524835110563e-18,-2.727835679273471e-19
4.88524835110563e-18,-2.727835679273471e-19
4.834813852477452e-17,-1.3471570214676104e-16
-8.520570554182008e-17,-5.040874515778973e-17
1.9957565152671483e-16,6.8999914838940786e-18
-4.440892098500626e-16,0.0
2.7947620143245727e-17,3.0618417260267125e-17
3.888320986558734e-17,-3.2749233269809254e-17
6.833223539571912e-17,-1.1185565385221547e-16
-4.716367788705489e-17,-1.1896519531149091e-17
-7.348525497419912e-17,1.4176783213087614e-17
3.4888013294644384e-16,5.080490893771898e-18
-3.600758470053342e-17,8.0091036569699e-18
6.343292255049676e-17,-1.60694403042548e-16
-3.8224558992930727e-16,2.2590547529380866e-17
9.580494713911112e-17,-2.0137010652301306e-17
3.6326935935814747e-17,3.505598504193442e-19
9.43923127916138e-18,1.2530199724375344e-17
1.8137178068353033e-17,1.160025202218378e-17
-1.1613820468672496e-17,-2.4003975385053172e-17
-6.236406244201604e-17,-3.3969866743166413e-18
-1.78359913040851e-17,2.393163635373819e-17
-3.3343765345376914e-18,6.494346415110995e-19
7.210144242835365e-17,-2.619195516139345e-18
9.477664082902414e-17,3.0002178434291718e-18
8.559593472439672e-17,1.2391224636229058e-18
4.1734736118697313e-17,-1.3185094151401504e-17
5.2555314975729465e-17,-9.57589274431793e-18
2.4531158739770824e-17,1.6556994870378434e-18
-1.0847623632616734e-16,1.1513330735966875e-17
-7.336723304037681e-18,2.994792755597333e-18
-8.184275340201097e-17,7.307432196606937e-18
-5.299013422233291e-17,-7.604762436302601e-17
3.208585651692168e-17,7.224492617134156e-17
-2.82001680795896e-17,5.355125290358455e-18
-1.2914416772250515e-16,-3.342451335019031e-17
-7.267107226663126e-17,-4.2179890522220327e-17
-3.962153266676835e-17,1.33277220946887e-16
8.127311723194269e-17,3.0002744139252326e-17
9.592921104710353e-17,-1.2032163053407244e-16
-5.4659730868480645e-18,-2.8108559261669946e-17
-7.414504669107807e-18,2.1247980840707503e-17
6.510322706203673e-17,-1.8210586237195916e-17
4.031979005764805e-17,4.15667347587405e-18
6.632988464968862e-17,-9.31315611722415e-17
-5.185024266979082e-18,4.108711356867595e-18
4.436958684200356e-17,-2.8069706911663497e-17
8.453402262246044e-17,2.3755068637913087e-17
1.9523329837652146e-16,6.678597900654169e-18
9.2570051991748e-17,-2.3438168297494336e-17
1.4652275872470533e-17,-4.891272707804515e-17
9.320278413645002e-17,-1.253618254511277e-17
1.1407729763140728e-17,8.646215590869138e-18
7.994498145156486e-17,-1.2075199043868537e-17
1.1755898123626462e-17,9.020837550572042e-18
-2.86341983899531e-17,-8.267157533420638e-18
3.514924238951799e-18,7.255192990709074e-18
1.7896447620823044e-16,1.5566186718036767e-17
2.2690433590051205e-19,-5.4315588723711894e-17
2.75108882522934e-17,-1.1472773014409274e-17
4.558732674244666e-17,-4.487161759986994e-17
-4.701835941742493e-17,2.715859170126126e-18
-4.784021066448137e-18,7.602814440415725e-17
1.420445392517704e-17,3.3312064496337052e-18
2.3836712782182457e-17,-4.3096808051079085e-18
-3.702055667086145e-17,1.895819260353813e-17
-4.189512413112845e-17,-1.5165815510055805e-18
-4.160485652801624e-17,-4.116337424365841e-18
-1.7627096592521105e-17,-1.489087684128664e-18
-1.7627096592521105e-17,-1.489087684128664e-18
8.235004533748597e-17,-2.695595651083369e-18
6.88316698660298e-17,2.6289917930407533e-17
-7.233972582879695e-18,-6.7137566200305694e-18
2.7947620143245727e-17,-3.0618417260267125e-17
0.5,0.0
-0.49999999999999994,-6.938893903907228e-18
8.110016118127547e-17,1.251060215536301e-19
1.2066217250524817e-17,7.147320999348536e-18
8.060187063410397e-18,-7.335425771730665e-18
-2.9847403392805514e-17,9.2906400444094e-18
-3.862930933816752e-17,-4.978613335415716e-18
7.766779324145129e-17,-2.415940421348459e-18
-8.402553542500031e-20,5.343896673960763e-18
4.6850430299455823e-17,6.145376131780669e-18
3.370907656534269e-17,3.766374585177022e-18
1.4148347018640177e-17,-1.5958068831709542e-18
1.3486008290382891e-17,-6.475821839615764e-18
-7.176825338741394e-17,-3.334274531202614e-17
-6.364182629466057e-17,5.408179372529426e-18
-2.8116496701298946e-17,6.616521652442816e-17
-2.26503843200451e-18,-2.5291948559198544e-18
2.1750953730627083e-17,-6.357792870681638e-18
9.20872008428639e-17,-4.649937715172463e-18
9.137319391144032e-17,-4.432700021680033e-18
2.833229228389203e-17,3.7096720810629356e-17
-4.454567576984165e-17,-2.2331413289517797e-17
1.8744730489334798e-17,-1.9371402855005145e-17
-1.1516994082619734e-16,1.6625878438835506e-17
-8.058087523668026e-17,-1.2693638486886476e-17
-8.532464084550248e-17,-4.72786424097733e-18
-4.446655035392601e-17,-1.0629041085257693e-16
2.2748836168703348e-17,6.53199977968516e-17
-3.1151502900808096e-17,-3.1064184124922315e-18
-7.979500632105115e-17,9.120970845396105e-17
-1.392688205661852e-16,-5.539097416307685e-17
-4.4209597398368375e-17,1.2922521029424576e-16
6.78618347826788e-17,8.073884188715842e-17
1.0955091369667529e-16,-1.4418512846389674e-16
-5.2685746318649535e-18,-2.8802429858074415e-17
-7.217523113153564e-18,2.0554255828090472e-17
-4.651600180982739e-17,-9.534968894496849e-18
3.337504718611458e-17,-1.8097944581966448e-17
1.1826905185946705e-16,5.595930664816192e-17
-9.915954584242012e-18,-7.40711726269307e-19
-5.2942227072547346e-17,-4.1994708546519556e-17
4.628314766424652e-17,3.7900940488667e-18
1.7988166738978476e-16,3.4610991848948365e-18
9.86733870649736e-17,-2.4280662447840654e-17
1.30334336562249e-16,-1.0770221920404896e-17
-7.905694976540935e-17,-1.7890090219932422e-18
1.730797039884647e-17,-6.602193804209287e-18
-7.819603984499568e-17,-1.5406962097448383e-18
1.926867605466074e-17,3.13504696413735e-17
-2.0020322773719567e-17,5.530572035988277e-18
1.5397200086062284e-17,1.7275675273697013e-17
1.4897687673494344e-16,-4.104976941283287e-17
2.5938819148828487e-17,2.211086287746025e-17
-3.831846714821611e-17,-2.4894017353702482e-17
4.6756762103520264e-17,-4.1323841666122276e-17
-4.7434003380460317e-17,4.947189935190804e-18
-8.913653031350268e-18,7.22549168870037e-17
1.5203824092965276e-17,1.663867459458715e-19
-4.177395683210318e-17,-1.763649774497268e-17
-3.379365307524909e-17,-1.1762705570722024e-18
-4.363433331112688e-17,5.022634011569155e-18
-4.334395982889627e-17,2.422878138208894e-18
-1.752311590341601e-17,-8.23337400272866e-19
-1.752311590341601e-17,-8.23337400272866e-19
-7.901148727671588e-17,7.967094873516793e-18
2.5177610902141118e-17,1.1347049827731924e-17
-1.2352669734201804e-17,-1.1662229102355441e-17
3.888320986558734e-17,3.2749233269809254e-17
-0.49999999999999994,6.938893903907228e-18
0.5,0.0
-7.539091694917636e-17,5.838561251345969e-18
7.62764802563983e-18,-4.79152462553517e-18
3.427643253579268e-18,5.024077274079591e-18
-4.0850679667331577e-17,-8.901880981639838e-18
-2.5786500070581564e-17,2.3640108864039217e-18
-7.966006732372211e-17,4.366727820771793e-18
1.1533406220628727e-17,6.4477101371627505e-18
2.816083361561054e-17,1.3653313086306205e-18
1.5039593605272243e-17,-9.272199378191287e-19
2.0286296314319435e-17,3.0739312139357947e-18
1.9661226828946383e-17,-1.758861655699588e-18
-0.04066274347676011,0.0013214882647420913
1.2503628523833905e-17,3.1246439294515235e-19
0.004522926370492674,0.015237087585136935
-0.00013557799818620284,-0.0005439398150982309
-0.03889789826416587,0.0012297413886744194
-2.1230534137065898e-18,7.337762899642882e-17
-2.1532331879260922e-17,-6.903519899591309e-18
0.002426280639079144,0.008185239500194395
-0.055911695642309384,0.0008959150355636933
-0.00439999938464906,-0.015734500378277907
0.007062537071014272,0.02655889975512637
-0.04749806687416419,0.0007214249706467502
8.061682998289552e-18,1.915822160918125e-17
-0.0004470807943419078,-0.01146004160972047
-1.0205350726041712e-17,-6.452469163817573e-17
-0.0012860160655608175,-0.00484605300408593
0.01182944603386988,0.04256170041668616
-0.045681282550921416,0.000637625755748814
-0.0009978310537063085,-0.006644588460124523
0.001838812765109699,0.013213532049297653
-4.730769001325054e-18,-3.1789433467733696e-17
3.942476953849256e-16,1.1538682349792033e-16
-3.887264873005759e-16,-1.1624388787890472e-16
-0.07819680835392365,0.0013220916476136574
3.157406541494152e-17,5.414511281635166e-17
0.02443062539488191,0.08726509144701285
-0.0012252606960335686,-0.005263943086691707
-0.06028543800840888,0.000965998789999609
1.040756215735978e-16,1.1960832585319618e-16
-1.2116463778674831e-17,-9.262884937548392e-17
-0.007021574966852682,-0.024002562814810145
0.022159747872221747,0.07927013547334077
-0.10177587170950014,4.485128854619068e-05
0.0016328411468695167,0.006210608687871453
-0.10548018888138194,-4.1595855936159797e-05
1.0159914442646269e-16,-3.362487754682782e-17
0.0012381392122013213,0.05287813444538649
-1.3556537393182317e-16,5.605527918948529e-17
-0.006900796649158069,-0.02774052945415283
-0.0043883229833024725,-0.016799203801905534
-0.044887647237268145,0.0006578371853115635
0.00030438800528288904,0.0023352660385803654
-5.459012859755846e-18,-1.663007564081327e-17
-9.387873954259277e-18,-2.4837352634134496e-17
-0.00010131259302685331,-0.000764234602994532
-0.044919374498358255,0.0006460019534885697
-1.4129425172130787e-17,-3.5970236179867735e-17
0.0001513073029345984,0.0011013190941267697
0.00015130730293460345,0.0011013190941267697
-6.929815937152181e-18,-1.1623885131867814e-18
-6.929815937152181e-18,-1.1623885131867814e-18
-0.11709058445519031,-0.0001902089022365566
0.009720518601171999,0.07788514788443915
-0.0075298689915939505,-0.06106406081713388
6.833223539571912e-17,1.1185565385221547e-16
8.110016118127547e-17,-1.251060215536301e-19
-7.539091694917636e-17,-5.838561251345969e-18
0.8746176686079308,0.0
-1.2012202179069266e-17,-5.057796736844945e-18
-9.767539630771098e-18,-9.315871169756749e-18
1.3346931680027476e-17,3.0651890492710955e-17
-0.0017503063585472005,-0.014872988489783785
-0.12433532481717516,-3.403937037465155e-05
-2.6628497072996766e-17,-4.028677143713447e-17
0.0026254280323064105,0.021434597352274612
0.002625428032306272,0.02143459735227522
-0.001121455105963696,-0.009735625586283339
-0.0011214551059634372,-0.009735625586283568
3.48715613778675e-17,-5.454643437878705e-17
-3.1753881413801e-17,2.2896500662945185e-18
5.4819373997943104e-17,-2.2027470817074978e-17
-1.8413023768133418e-18,-5.861948008141648e-19
-3.0408631086505136e-17,1.6334623839728415e-17
-4.937657494683183e-17,-1.7367685329530696e-17
-9.358229981197725e-18,7.331731044984461e-18
4.129036649303466e-17,3.0630663402064906e-17
-3.3078729049860967e-18,-2.380503186156143e-18
-2.3314742298766698e-17,1.9542295622253875e-17
-1.2327354078202058e-18,-2.571669080154397e-17
3.0321910868564396e-18,-2.351437820447628e-17
-6.514084072396714e-17,7.559724983288271e-19
-3.8012611492997063e-17,-1.6605325155561686e-17
1.9757825969738484e-16,-3.093797657376456e-17
3.3343161461942995e-17,1.1636424612281157e-18
-4.2245837605808465e-17,3.1255941970008514e-18
1.798409562898235e-17,-2.0073293908985027e-17
1.390865055278178e-16,8.769010215287393e-18
1.5096484909680963e-17,6.3143421314663306e-18
-2.319063051579733e-16,-6.874989098653535e-18
2.7314708531259977e-17,-2.7928534257989624e-18
-2.2156850388253283e-17,1.2582285247430583e-18
-1.236492702333471e-17,4.6422891269887585e-17
-3.702367115574048e-17,2.472307597637698e-16
-6.625706694647105e-17,-1.5543550216721e-17
5.3441732015715155e-18,-1.3256765648717727e-17
-7.816651739505062e-18,3.015214002016505e-18
4.788207352808566e-18,9.229643693095182e-17
1.1086966302495245e-17,-6.914494210666259e-17
7.025551281188834e-17,3.005649285624868e-17
3.5381257514223917e-17,4.952808677641634e-18
8.916426425256304e-18,-1.6114348645314107e-17
3.007420014278235e-16,-1.8280185450279378e-17
1.0283186423075155e-18,-1.7950062040107566e-17
2.6038281133089275e-17,-7.088714367228751e-18
1.278496000538484e-18,5.807365017902085e-18
-3.889967640810958e-17,-1.7686035494357457e-18
1.9357671127320107e-17,9.287429585098871e-18
5.058763197907563e-19,-1.905775743779434e-17
-9.87669890049295e-18,1.1580831835279186e-17
-7.783360471165569e-17,-4.6246403574827845e-18
1.740043405202701e-17,-1.4778408012630363e-18
2.9044697165355315e-16,8.183346535653565e-18
-3.2717751004521724e-17,4.651771514675789e-18
-1.0446305325310155e-17,2.8298953564504445e-17
-5.137292868973371e-18,1.8173462474181347e-17
6.797430340390456e-17,-9.836329116320305e-18
6.777000964493866e-17,-6.3440122747908246e-18
-1.648997112699841e-17,1.6025349945297985e-19
-1.648997112699841e-17,1.6025349945297985e-19
-8.82967743541699e-18,-4.3480070135498354e-18
-8.723229251661225e-17,4.303810574561905e-18
-1.1261328706894418e-16,-5.6406683407893576e-18
-4.716367788705489e-17,1.1896519531149091e-17
1.2066217250524817e-17,-7.147320999348536e-18
7.62764802563983e-18,4.79152462553517e-18
-1.2012202179069266e-17,5.057796736844945e-18
-2.220446049250313e-16,0.0
7.808410557756129e-18,-1.593120251578158e-17
-4.66975408740281e-17,-7.249779987066931e-18
-2.954848777600655e-16,-2.4295124644111822e-17
-6.13002726028209e-18,-1.8367080298431084e-17
2.227708622881456e-16,-6.348916526714057e-18
3.244458689382689e-16,4.475690486696031e-18
3.25447210060487e-16,1.0973684678184574e-17
3.4834377441677203e-16,-8.181286144220489e-19
3.3397321045258803e-16,5.9308741342120614e-18
1.6827214755106603e-17,6.496179022457585e-17
9.991362847657315e-18,9.153883938619111e-18
-1.4870308484205076e-17,-2.4511606015741946e-17
6.423472044046225e-19,5.24976499776616e-19
7.931468503562123e-17,-1.4082715346302705e-16
1.901338183085918e-17,-3.4913438980011564e-18
-2.1516091471661934e-17,-2.6667603778492187e-18
-1.2338956427382008e-18,-1.1429198704475584e-17
2.144421221118939e-17,-4.7815757888533717e-17
-8.268503303062317e-17,5.112302366616812e-19
-1.3162786070139632e-17,2.6399607568442525e-17
-5.473555905902145e-17,-1.6460958220067828e-17
-2.9268597404024295e-18,-3.32709011180536e-18
1.2301630576089427e-17,-1.4785750587765645e-17
-2.562572453753609e-17,2.4793214833241952e-18
6.192699968155634e-17,-5.583563123944697e-18
1.4348731986059465e-16,3.389942839060042e-17
-3.380596993694276e-17,-6.889013237043542e-17
-9.379024376583536e-17,-1.2250592885343853e-17
5.760429907794763e-17,8.884226817383481e-18
-7.369705518815709e-17,1.4079344293475484e-17
-5.374183602560768e-17,6.084002684143176e-17
6.757247089641767e-17,-6.137173707249226e-17
4.799593656699442e-17,-1.148668221805705e-16
-6.413047738315001e-17,1.7600740966410297e-16
1.7167217889347377e-16,-6.78762215631568e-17
